Mes pago tarjeta;Fecha gasto;descripcion;importe;Tarjeta;Cuota;Con cuota;cantidad cuotas;Cierra;Vence;¿ Vencido ?;Agrupado;actual y proximo;Cuota Finalizada;tipo
44075;44075;PERSONAL;-1285,6;PERSONAL;1;Si;1;44075;44075;Vencido;GASTO;No;VERDADERO;REAL
44105;44105;PERSONAL;-960;PERSONAL;1;Si;1;44105;44105;Vencido;GASTO;No;VERDADERO;REAL
44136;44136;PERSONAL;-960;PERSONAL;1;Si;1;44136;44136;Vencido;GASTO;No;VERDADERO;REAL
44166;44166;PERSONAL;-960;PERSONAL;1;Si;1;44166;44166;Vencido;GASTO;No;VERDADERO;REAL
44197;44197;PERSONAL;-960;PERSONAL;1;Si;1;44197;44197;Vencido;GASTO;No;VERDADERO;REAL
44228;44228;PERSONAL;-960;PERSONAL;1;Si;1;44228;44228;Vencido;GASTO;No;VERDADERO;REAL
44256;44256;PERSONAL;-960;PERSONAL;1;Si;1;44256;44256;Vencido;GASTO;No;VERDADERO;REAL
44287;44292;PERSONAL;-882;PERSONAL;1;Si;1;44287;44287;Vencido;GASTO;No;VERDADERO;REAL
44348;44348;PERSONAL;-1950;PERSONAL;1;Si;1;44348;44348;Vencido;GASTO;No;VERDADERO;REAL
44378;44378;PERSONAL;-960;PERSONAL;1;Si;1;44378;44378;Vencido;GASTO;No;VERDADERO;REAL
44409;44409;PERSONAL;-960;PERSONAL;1;Si;1;44409;44409;Vencido;GASTO;No;VERDADERO;REAL
44440;44440;PERSONAL;-960;PERSONAL;1;Si;1;44440;44440;Vencido;GASTO;No;VERDADERO;REAL
44470;44470;PERSONAL;-1241;PERSONAL;1;Si;1;44470;44470;Vencido;GASTO;No;VERDADERO;REAL
44044;44049;SUELDO;78673,43;INGRESO;1;No;1;44044;44049;Vencido;INGRESO;No;VERDADERO;REAL
44075;44080;SUELDO;78673,43;INGRESO;1;No;1;44075;44080;Vencido;INGRESO;No;VERDADERO;REAL
44105;44110;SUELDO;84494;INGRESO;1;No;1;44105;44110;Vencido;INGRESO;No;VERDADERO;REAL
44136;44141;SUELDO;84494;INGRESO;1;No;1;44136;44141;Vencido;INGRESO;No;VERDADERO;REAL
44166;44171;SUELDO;84494;INGRESO;1;No;1;44166;44171;Vencido;INGRESO;No;VERDADERO;REAL
44197;44202;SUELDO;74630,7;INGRESO;1;No;1;44197;44202;Vencido;INGRESO;No;VERDADERO;REAL
44228;44233;SUELDO;98000;INGRESO;1;No;1;44228;44233;Vencido;INGRESO;No;VERDADERO;REAL
44256;44261;SUELDO;100031,34;INGRESO;1;No;1;44256;44261;Vencido;INGRESO;No;VERDADERO;REAL
44287;44292;SUELDO;99487,64;INGRESO;1;No;1;44287;44292;Vencido;INGRESO;No;VERDADERO;REAL
44317;44322;SUELDO;123569,16;INGRESO;1;No;1;44317;44322;Vencido;INGRESO;No;VERDADERO;REAL
44348;44353;SUELDO;109496,89;INGRESO;1;No;1;44348;44353;Vencido;INGRESO;No;VERDADERO;REAL
44378;44383;SUELDO;125272,29;INGRESO;1;No;1;44378;44383;Vencido;INGRESO;No;VERDADERO;REAL
44409;44414;SUELDO;154291,49;INGRESO;1;No;1;44409;44414;Vencido;INGRESO;No;VERDADERO;REAL
44440;44445;SUELDO;154370,26;INGRESO;1;No;1;44440;44445;Vencido;INGRESO;No;VERDADERO;REAL
44470;44475;SUELDO;150000;INGRESO;1;No;1;44470;44475;Vencido;INGRESO;No;VERDADERO;REAL
44166;44185;AGUINALDO;42247;INGRESO;1;No;1;44166;44171;Vencido;INGRESO;No;VERDADERO;REAL
44348;44377;AGUINALDO;64796;INGRESO;2;No;1;44348;44362;Vencido;INGRESO;No;FALSO;REAL
44044;44044;TARJETA NARANJA;-4302,8;GASTOS NO CORRIENTES;1;Si;;44044;44044;Vencido;GASTO;No;FALSO;REAL
44075;44075;TARJETA NARANJA;-4302,8;GASTOS NO CORRIENTES;2;Si;;44075;44075;Vencido;GASTO;No;FALSO;REAL
44105;44105;TARJETA NARANJA;-4302,8;GASTOS NO CORRIENTES;3;Si;;44105;44105;Vencido;GASTO;No;FALSO;REAL
44044;44044;EFECTIVO SI;-4800;GASTOS NO CORRIENTES;1;Si;;44044;44044;Vencido;GASTO;No;FALSO;REAL
44075;44075;EFECTIVO SI;-4800;GASTOS NO CORRIENTES;2;Si;;44075;44075;Vencido;GASTO;No;FALSO;REAL
44105;44105;EFECTIVO SI;-4800;GASTOS NO CORRIENTES;3;Si;;44105;44105;Vencido;GASTO;No;FALSO;REAL
44075;44056;FARMACITY;-479,48;VISA SANTANDER;1;Si;;44084;44095;Vencido;GASTO;No;FALSO;REAL
44105;44056;FARMACITY;-479,48;VISA SANTANDER;2;Si;;44114;44123;Vencido;GASTO;No;FALSO;REAL
44075;44057;MIRA LO QUE TENGO;-640;VISA SANTANDER;1;No;1;44084;44095;Vencido;GASTO;No;VERDADERO;REAL
44075;44061;HERBALIFE;-3500;VISA SANTANDER;1;No;1;44084;44095;Vencido;GASTO;No;VERDADERO;REAL
44075;44056;TOBY;-1183,34;MERCADO PAGO;1;Si;;44063;44075;Vencido;GASTO;No;FALSO;REAL
44105;44056;TOBY;-1183,34;MERCADO PAGO;2;Si;;44110;44121;Vencido;GASTO;No;FALSO;REAL
44136;44056;TOBY;-1183,34;MERCADO PAGO;3;Si;;44141;44152;Vencido;GASTO;No;FALSO;REAL
44075;44064;DIA;-824,42;VISA SANTANDER;1;No;1;44084;44095;Vencido;GASTO;No;VERDADERO;REAL
44075;44070;MERCADO PAGO;-610;VISA SANTANDER;1;No;1;44084;44095;Vencido;GASTO;No;VERDADERO;REAL
44075;44071;BAÑO Y PELU TOBY;-1940;VISA SANTANDER;1;No;1;44084;44095;Vencido;GASTO;No;VERDADERO;REAL
44075;44076;AVG ANTIVIRUS;-598;VISA SANTANDER;1;No;1;44084;44095;Vencido;GASTO;No;VERDADERO;REAL
44075;44075;MERCADO PAGO;-500;VISA SANTANDER;1;No;1;44084;44095;Vencido;GASTO;No;VERDADERO;REAL
44075;44076;DIA;-617,03;VISA SANTANDER;1;No;1;44084;44095;Vencido;GASTO;No;VERDADERO;REAL
44075;44076;IMP PAIS POR AVG;-353,32;VISA SANTANDER;1;No;1;44084;44095;Vencido;GASTO;No;VERDADERO;REAL
44075;44082;DIA;-271,16;VISA SANTANDER;1;No;1;44084;44095;Vencido;GASTO;No;VERDADERO;REAL
44105;44088;HERBALIFE;-3500;VISA SANTANDER;1;No;1;44114;44123;Vencido;GASTO;No;VERDADERO;REAL
44105;44092;PEDIDOS YA;-740;VISA SANTANDER;1;No;1;44114;44123;Vencido;GASTO;No;VERDADERO;REAL
44105;44093;BEBU;-4780;VISA SANTANDER;1;No;1;44114;44123;Vencido;GASTO;No;VERDADERO;REAL
44105;44099;PEDIDOS YA;-1095;VISA SANTANDER;1;No;1;44114;44123;Vencido;GASTO;No;VERDADERO;REAL
44075;44101;DISPENSER;-610;VISA SANTANDER;1;No;1;44114;44123;Vencido;GASTO;No;VERDADERO;REAL
44105;44102;CAPSULAS;-692;VISA SANTANDER;1;Si;;44114;44123;Vencido;GASTO;No;FALSO;REAL
44136;44102;CAPSULAS;-692;VISA SANTANDER;2;Si;;44140;44151;Vencido;GASTO;No;FALSO;REAL
44166;44102;CAPSULAS;-692;VISA SANTANDER;3;Si;;44175;44185;Vencido;GASTO;No;FALSO;REAL
44197;44102;CAPSULAS;-692;VISA SANTANDER;4;Si;;44206;44216;Vencido;GASTO;No;FALSO;REAL
44228;44102;CAPSULAS;-692;VISA SANTANDER;5;Si;;44237;44237;Vencido;GASTO;No;FALSO;REAL
44256;44102;CAPSULAS;-692;VISA SANTANDER;6;Si;;44265;44275;Vencido;GASTO;No;FALSO;REAL
44105;44103;DIA;-915,95;VISA SANTANDER;1;No;1;44114;44123;Vencido;GASTO;No;VERDADERO;REAL
44105;44093;KIOSKO;-210;VISA SANTANDER;1;No;1;44114;44123;Vencido;GASTO;No;VERDADERO;REAL
44075;44057;MIRA LO QUE TENGO;-640;VISA SANTANDER;1;Si;;44084;44094;Vencido;GASTO;No;FALSO;REAL
44105;44057;MIRA LO QUE TENGO;-640;VISA SANTANDER;2;Si;;44114;44124;Vencido;GASTO;No;FALSO;REAL
44136;44057;MIRA LO QUE TENGO;-640;VISA SANTANDER;3;Si;;44140;44151;Vencido;GASTO;No;FALSO;REAL
44075;44071;FARMACITY;-721,06;VISA SANTANDER;1;Si;;44084;44094;Vencido;GASTO;No;FALSO;REAL
44105;44071;FARMACITY;-721,06;VISA SANTANDER;2;Si;;44114;44124;Vencido;GASTO;No;FALSO;REAL
44105;44067;CUSHE;-815;MERCADO PAGO;1;Si;;44110;44121;Vencido;GASTO;No;FALSO;REAL
44136;44067;CUSHE;-815;MERCADO PAGO;2;Si;;44141;44152;Vencido;GASTO;No;FALSO;REAL
44166;44067;CUSHE;-815;MERCADO PAGO;3;Si;;44159;44166;Vencido;GASTO;No;FALSO;REAL
44105;44081;QUESERIA DE MI;-529;MERCADO PAGO;1;Si;;44110;44121;Vencido;GASTO;No;FALSO;REAL
44136;44081;QUESERIA DE MI;-529;MERCADO PAGO;2;Si;;44141;44152;Vencido;GASTO;No;FALSO;REAL
44166;44081;QUESERIA DE MI;-529;MERCADO PAGO;3;Si;;44159;44166;Vencido;GASTO;No;FALSO;REAL
44136;44109;GUSTOS CAFÉ;-718,67;MERCADO PAGO;1;Si;;44128;44136;Vencido;GASTO;No;FALSO;REAL
44166;44109;GUSTOS CAFÉ;-718,67;MERCADO PAGO;2;Si;;44159;44166;Vencido;GASTO;No;FALSO;REAL
44197;44109;GUSTOS CAFÉ;-718,67;MERCADO PAGO;3;Si;;44189;44202;Vencido;GASTO;No;FALSO;REAL
44136;44116;LSAF;-2500;VISA SANTANDER;1;No;1;44140;44151;Vencido;GASTO;No;VERDADERO;REAL
44136;44116;HERBALIFE;-3864;VISA SANTANDER;1;No;1;44140;44151;Vencido;GASTO;No;VERDADERO;REAL
44105;44110;ATP;33750;INGRESO;1;No;1;44105;44110;Vencido;INGRESO;No;VERDADERO;REAL
44136;44141;ATP;-33750;INGRESO;2;No;1;44136;44141;Vencido;INGRESO;No;FALSO;REAL
44136;44116;SUSHI;-2615;VISA SANTANDER;1;No;1;44140;44151;Vencido;GASTO;No;VERDADERO;REAL
44136;44116;TACOS;-750;VISA SANTANDER;1;No;1;44140;44151;Vencido;GASTO;No;VERDADERO;REAL
44105;44120;VACACIONES;-17780;GASTOS NO CORRIENTES;1;No;1;44114;44123;Vencido;GASTO;No;VERDADERO;REAL
44105;44118;POLLERIA;-2474;GASTOS CORRIENTES;1;No;1;44114;44123;Vencido;GASTO;No;VERDADERO;REAL
44136;44118;DIA;-1026,15;VISA SANTANDER;1;No;1;44140;44151;Vencido;GASTO;No;VERDADERO;REAL
44136;44120;PEDIDOS YA;-705;VISA SANTANDER;1;No;1;44140;44151;Vencido;GASTO;No;VERDADERO;REAL
44136;44117;DIA;-2025;VISA SANTANDER;1;No;1;44140;44151;Vencido;GASTO;No;VERDADERO;REAL
44136;44117;SUBE;-500;VISA SANTANDER;1;No;1;44140;44151;Vencido;GASTO;No;VERDADERO;REAL
44136;44123;COMIDA TOBY;-1316,666667;VISA SANTANDER;1;Si;;44140;44151;Vencido;GASTO;No;FALSO;REAL
44166;44123;COMIDA TOBY;-1316,666667;VISA SANTANDER;2;Si;;44175;44185;Vencido;GASTO;No;FALSO;REAL
44197;44123;COMIDA TOBY;-1316,666667;VISA SANTANDER;3;Si;;44206;44216;Vencido;GASTO;No;FALSO;REAL
44105;44117;ATP;33750;INGRESO;1;No;1;44105;44110;Vencido;INGRESO;No;VERDADERO;REAL
44136;44136;ATP;-33750;INGRESO;2;No;1;44136;44141;Vencido;INGRESO;No;FALSO;REAL
44105;44118;ATP;33750;INGRESO;3;No;1;44136;44141;Vencido;INGRESO;No;FALSO;REAL
44136;44136;ATP;-16994,17;INGRESO;4;No;1;44136;44141;Vencido;INGRESO;No;FALSO;REAL
44166;44166;ATP;-16755,83;INGRESO;5;No;1;44136;44141;Vencido;INGRESO;No;FALSO;REAL
44105;44120;ATP;33750;INGRESO;6;No;1;44136;44141;Vencido;INGRESO;No;FALSO;REAL
44166;44166;ATP;-33750;INGRESO;7;No;1;44136;44141;Vencido;INGRESO;No;FALSO;REAL
44136;44123;COMPRAS CASA;-3240;VISA SANTANDER;1;Si;;44140;44151;Vencido;GASTO;No;FALSO;REAL
44136;44145;ALQUILER;14550;ALQUILER;1;No;1;44145;44145;Vencido;GASTO;No;VERDADERO;REAL
44105;44114;ALQUILER;-14550;ALQUILER;2;No;1;44114;44114;Vencido;GASTO;No;FALSO;REAL
44166;44128;MUEBLE PLANTAS;-960,5;MERCADO PAGO;1;Si;;44136;44136;Vencido;GASTO;No;FALSO;REAL
44197;44128;MUEBLE PLANTAS;-960,5;MERCADO PAGO;2;Si;;44159;44166;Vencido;GASTO;No;FALSO;REAL
44228;44128;MUEBLE PLANTAS;-960,5;MERCADO PAGO;3;Si;;44189;44202;Vencido;GASTO;No;FALSO;REAL
44105;44120;POLLERIA;-2220;GASTOS CORRIENTES;1;No;1;44105;44105;Vencido;GASTO;No;VERDADERO;REAL
44105;44118;POLLERIA;-2474;GASTOS CORRIENTES;2;No;1;44105;44105;Vencido;GASTO;No;FALSO;REAL
44105;44109;POLLERIA;-1895;GASTOS CORRIENTES;3;No;1;44105;44105;Vencido;GASTO;No;FALSO;REAL
44105;44128;VERDULERIA;-1300;GASTOS CORRIENTES;1;No;1;44105;44105;Vencido;GASTO;No;VERDADERO;REAL
44105;44128;HELADERIA;-850;GASTOS NO CORRIENTES;1;No;1;44105;44105;Vencido;GASTO;No;VERDADERO;REAL
44105;44128;YERBA;-270;GASTOS CORRIENTES;1;No;1;44105;44105;Vencido;GASTO;No;VERDADERO;REAL
44105;44132;CERVEZAS QUINTA;-3100;GASTOS NO CORRIENTES;1;No;1;44105;44105;Vencido;GASTO;No;VERDADERO;REAL
44105;44133;VERDULERIA;-1690;GASTOS CORRIENTES;1;No;1;44105;44105;Vencido;GASTO;No;VERDADERO;REAL
44105;44134;MILA DE SOJA - MARIAN;-700;GASTOS CORRIENTES;1;No;1;44105;44105;Vencido;GASTO;No;VERDADERO;REAL
44105;44133;SUPERMERCADO CHINO;-570;GASTOS CORRIENTES;1;No;1;44105;44105;Vencido;GASTO;No;VERDADERO;REAL
44105;44134;HELADERIA;-850;GASTOS NO CORRIENTES;1;No;1;44105;44105;Vencido;GASTO;No;VERDADERO;REAL
44105;44134;CORONA;-525;GASTOS NO CORRIENTES;1;No;1;44105;44105;Vencido;GASTO;No;VERDADERO;REAL
44105;44134;PIZZAS;-470;GASTOS NO CORRIENTES;1;No;1;44105;44105;Vencido;GASTO;No;VERDADERO;REAL
44105;44134;REGALO DELFI;-1064;GASTOS NO CORRIENTES;1;No;1;44105;44105;Vencido;GASTO;No;VERDADERO;REAL
44105;44134;REGALO LUCHO ;-1050;GASTOS NO CORRIENTES;1;No;1;44105;44105;Vencido;GASTO;No;VERDADERO;REAL
44136;44137;COLCHON;-1500;VISA SANTANDER;1;Si;18;44140;44151;Vencido;GASTO;No;FALSO;REAL
44166;44137;COLCHON;-1500;VISA SANTANDER;2;Si;18;44175;44185;Vencido;GASTO;No;FALSO;REAL
44197;44137;COLCHON;-1500;VISA SANTANDER;3;Si;18;44206;44216;Vencido;GASTO;No;FALSO;REAL
44228;44137;COLCHON;-1500;VISA SANTANDER;4;Si;18;44237;44237;Vencido;GASTO;No;FALSO;REAL
44256;44137;COLCHON;-1500;VISA SANTANDER;5;Si;18;44265;44275;Vencido;GASTO;No;FALSO;REAL
44287;44137;COLCHON;-1500;VISA SANTANDER;6;Si;18;44294;44305;Vencido;GASTO;No;FALSO;REAL
44317;44137;COLCHON;-1500;VISA SANTANDER;7;Si;18;44322;44333;Vencido;GASTO;No;FALSO;REAL
44348;44137;COLCHON;-1500;VISA SANTANDER;8;Si;18;44357;44369;Vencido;GASTO;No;FALSO;REAL
44378;44137;COLCHON;-1500;VISA SANTANDER;9;Si;18;44385;44396;Vencido;GASTO;No;FALSO;REAL
44409;44137;COLCHON;-1500;VISA SANTANDER;10;Si;18;44413;44421;Vencido;GASTO;No;FALSO;REAL
44440;44137;COLCHON;-1500;VISA SANTANDER;11;Si;18;44448;44459;Vencido;GASTO;No;FALSO;REAL
44470;44137;COLCHON;-1500;VISA SANTANDER;12;Si;18;44476;44487;Vencido;GASTO;No;FALSO;REAL
44501;44137;COLCHON;-1500;VISA SANTANDER;13;Si;18;44510;44520;Vencido;GASTO;No;FALSO;REAL
44531;44137;COLCHON;-1500;VISA SANTANDER;14;Si;18;44539;44547;Vencido;GASTO;No;FALSO;REAL
44562;44137;COLCHON;-1500;VISA SANTANDER;15;Si;18;44202;44210;Vencido;GASTO;No;FALSO;REAL
44593;44137;COLCHON;-1500;VISA SANTANDER;16;Si;18;44602;44610;Vencido;GASTO;No;FALSO;REAL
44621;44137;COLCHON;-1500;VISA SANTANDER;17;Si;18;44630;44640;Vencido;GASTO;No;FALSO;REAL
44652;44137;COLCHON;-1500;VISA SANTANDER;18;Si;18;44658;44671;Vencido;GASTO;No;VERDADERO;REAL
44105;44131;DISPENSER;-610;VISA SANTANDER;1;No;1;44140;44151;Vencido;GASTO;No;VERDADERO;REAL
44136;44128;MERCADO PAGO;-911,63;VISA SANTANDER;1;No;1;44140;44151;Vencido;GASTO;No;VERDADERO;REAL
44136;44126;FARMACITY;-916,8;VISA SANTANDER;1;Si;;44140;44151;Vencido;GASTO;No;FALSO;REAL
44166;44126;FARMACITY;-916,8;VISA SANTANDER;2;Si;;44170;44181;Vencido;GASTO;No;FALSO;REAL
44136;44136;VERDULERIA;-1017;GASTOS CORRIENTES;1;No;1;44136;44136;Vencido;GASTO;No;VERDADERO;REAL
44136;44136;POLLERIA;-2805;GASTOS CORRIENTES;1;No;1;44136;44136;Vencido;GASTO;No;VERDADERO;REAL
44136;44138;CAPSULAS;-416;VISA SANTANDER;1;Si;;44140;44151;Vencido;GASTO;No;FALSO;REAL
44166;44138;CAPSULAS;-416;VISA SANTANDER;2;Si;;44170;44181;Vencido;GASTO;No;FALSO;REAL
44197;44138;CAPSULAS;-416;VISA SANTANDER;3;Si;;44206;44216;Vencido;GASTO;No;FALSO;REAL
44228;44138;CAPSULAS;-416;VISA SANTANDER;4;Si;;44237;44237;Vencido;GASTO;No;FALSO;REAL
44256;44138;CAPSULAS;-416;VISA SANTANDER;5;Si;;44260;44271;Vencido;GASTO;No;FALSO;REAL
44287;44138;CAPSULAS;-416;VISA SANTANDER;6;Si;;44294;44305;Vencido;GASTO;No;FALSO;REAL
44136;44138;ASPIRADORA;-955,5555556;VISA SANTANDER;1;Si;9;44140;44151;Vencido;GASTO;No;FALSO;REAL
44166;44138;ASPIRADORA;-955,5555556;VISA SANTANDER;2;Si;9;44170;44181;Vencido;GASTO;No;FALSO;REAL
44197;44138;ASPIRADORA;-955,5555556;VISA SANTANDER;3;Si;9;44206;44216;Vencido;GASTO;No;FALSO;REAL
44228;44138;ASPIRADORA;-955,5555556;VISA SANTANDER;4;Si;9;44237;44237;Vencido;GASTO;No;FALSO;REAL
44256;44138;ASPIRADORA;-955,5555556;VISA SANTANDER;5;Si;9;44260;44271;Vencido;GASTO;No;FALSO;REAL
44287;44138;ASPIRADORA;-955,5555556;VISA SANTANDER;6;Si;9;44294;44305;Vencido;GASTO;No;FALSO;REAL
44317;44138;ASPIRADORA;-955,5555556;VISA SANTANDER;7;Si;9;44322;44333;Vencido;GASTO;No;FALSO;REAL
44348;44138;ASPIRADORA;-955,5555556;VISA SANTANDER;8;Si;9;44357;44369;Vencido;GASTO;No;FALSO;REAL
44378;44138;ASPIRADORA;-955,5555556;VISA SANTANDER;9;Si;9;44385;44396;Vencido;GASTO;No;VERDADERO;REAL
44166;44143;PARRILLA ELECTRICA;-723;VISA SANTANDER;1;Si;9;44170;44181;Vencido;GASTO;No;FALSO;REAL
44197;44143;PARRILLA ELECTRICA;-723;VISA SANTANDER;2;Si;9;44206;44216;Vencido;GASTO;No;FALSO;REAL
44228;44143;PARRILLA ELECTRICA;-723;VISA SANTANDER;3;Si;9;44237;44237;Vencido;GASTO;No;FALSO;REAL
44256;44143;PARRILLA ELECTRICA;-723;VISA SANTANDER;4;Si;9;44260;44271;Vencido;GASTO;No;FALSO;REAL
44287;44143;PARRILLA ELECTRICA;-723;VISA SANTANDER;5;Si;9;44294;44305;Vencido;GASTO;No;FALSO;REAL
44317;44143;PARRILLA ELECTRICA;-723;VISA SANTANDER;6;Si;9;44322;44333;Vencido;GASTO;No;FALSO;REAL
44348;44143;PARRILLA ELECTRICA;-723;VISA SANTANDER;7;Si;9;44357;44369;Vencido;GASTO;No;FALSO;REAL
44378;44143;PARRILLA ELECTRICA;-723;VISA SANTANDER;8;Si;9;44385;44396;Vencido;GASTO;No;FALSO;REAL
44409;44143;PARRILLA ELECTRICA;-723;VISA SANTANDER;9;Si;9;44413;44421;Vencido;GASTO;No;VERDADERO;REAL
44136;44142;LIMPIEZA;-400;GASTOS CORRIENTES;1;No;1;44136;44136;Vencido;GASTO;No;VERDADERO;REAL
44136;44142;VERDULERIA;-773;GASTOS CORRIENTES;1;No;1;44136;44136;Vencido;GASTO;No;VERDADERO;REAL
44166;44142;DIA;-2397,34;VISA SANTANDER;1;No;1;44170;44181;Vencido;GASTO;No;VERDADERO;REAL
44166;44142;FARMACITY;-257;VISA SANTANDER;1;Si;3;44170;44181;Vencido;GASTO;No;FALSO;REAL
44197;44142;FARMACITY;-257;VISA SANTANDER;2;Si;3;44206;44216;Vencido;GASTO;No;FALSO;REAL
44228;44142;FARMACITY;-257;VISA SANTANDER;3;Si;3;44237;44237;Vencido;GASTO;No;VERDADERO;REAL
44136;44144;VERDULERIA;-800;GASTOS CORRIENTES;1;No;1;44136;44136;Vencido;GASTO;No;VERDADERO;REAL
44136;44144;QUESERIA DE MI;-812,88;GASTOS CORRIENTES;1;No;1;44136;44136;Vencido;GASTO;No;VERDADERO;REAL
44136;44151;VERDULERIA;-1550;GASTOS CORRIENTES;1;No;1;44136;44136;Vencido;GASTO;No;VERDADERO;REAL
44136;44151;POLLERIA;-2803;GASTOS CORRIENTES;1;No;1;44136;44136;Vencido;GASTO;No;VERDADERO;REAL
44166;44146;DIA;-408,38;VISA SANTANDER;1;No;1;44171;44181;Vencido;GASTO;No;VERDADERO;REAL
44166;44147;DIA;-308,97;VISA SANTANDER;1;No;1;44171;44181;Vencido;GASTO;No;VERDADERO;REAL
44136;44149;HELADERIA;-700;GASTOS NO CORRIENTES;1;No;1;44136;44136;Vencido;GASTO;No;VERDADERO;REAL
44166;44148;QUESERIA DE MI;-1350;VISA SANTANDER;1;No;1;44171;44181;Vencido;GASTO;No;VERDADERO;REAL
44136;44154;ATP;37800;INGRESO;1;No;1;44136;44141;Vencido;INGRESO;No;VERDADERO;REAL
44166;44166;ATP;-37800;INGRESO;1;No;1;44136;44141;Vencido;INGRESO;No;VERDADERO;REAL
44197;43922;TELECENTRO;-3680;VISA SANTANDER;1;No;1;44206;44216;Vencido;GASTO;No;VERDADERO;REAL
44228;43922;TELECENTRO;-3396;VISA SANTANDER;1;No;1;44237;44237;Vencido;GASTO;No;VERDADERO;REAL
44256;43922;TELECENTRO;-3608;VISA SANTANDER;1;No;1;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44287;43922;TELECENTRO;-3837,09;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44317;43922;TELECENTRO;-3766;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44348;43922;TELECENTRO;-4131;VISA SANTANDER;1;No;1;44357;44369;Vencido;GASTO;No;VERDADERO;REAL
44378;43922;TELECENTRO;-4131;VISA SANTANDER;1;No;1;44385;44396;Vencido;GASTO;No;VERDADERO;REAL
44409;43922;TELECENTRO;-4131;VISA SANTANDER;1;No;1;44413;44421;Vencido;GASTO;No;VERDADERO;REAL
44440;43922;TELECENTRO;-4484;VISA SANTANDER;1;No;1;44448;44459;Vencido;GASTO;No;VERDADERO;REAL
44470;43922;TELECENTRO;-4484;VISA SANTANDER;1;No;1;44476;44487;Vencido;GASTO;No;VERDADERO;REAL
44501;43922;TELECENTRO;-4484;VISA SANTANDER;1;No;1;44506;44519;Vencido;GASTO;No;VERDADERO;REAL
44197;44131;DISPENSER;-700;VISA SANTANDER;1;No;1;44206;44216;Vencido;GASTO;No;VERDADERO;REAL
44228;44131;DISPENSER;-700;VISA SANTANDER;1;No;1;44237;44237;Vencido;GASTO;No;VERDADERO;REAL
44256;44131;DISPENSER;-710;VISA SANTANDER;1;No;1;44266;44277;Vencido;GASTO;No;VERDADERO;REAL
44287;44131;DISPENSER;-710;VISA SANTANDER;1;No;1;44294;44305;Vencido;GASTO;No;VERDADERO;REAL
44317;44131;DISPENSER;-710;VISA SANTANDER;1;No;1;44322;44333;Vencido;GASTO;No;VERDADERO;REAL
44348;44131;DISPENSER;-950;VISA SANTANDER;1;No;1;44357;44369;Vencido;GASTO;No;VERDADERO;REAL
44378;44131;DISPENSER;-950;VISA SANTANDER;1;No;1;44385;44396;Vencido;GASTO;No;VERDADERO;REAL
44409;44131;DISPENSER;-950;VISA SANTANDER;1;No;1;44413;44421;Vencido;GASTO;No;VERDADERO;REAL
44440;44131;DISPENSER;-950;VISA SANTANDER;1;No;1;44448;44459;Vencido;GASTO;No;VERDADERO;REAL
44470;44131;DISPENSER;-950;VISA SANTANDER;1;No;1;44476;44487;Vencido;GASTO;No;VERDADERO;REAL
44501;44131;DISPENSER;-950;VISA SANTANDER;1;No;1;44510;44520;Vencido;GASTO;No;VERDADERO;REAL
44531;44131;DISPENSER;-950;VISA SANTANDER;1;No;1;44539;44547;Vencido;GASTO;No;VERDADERO;REAL
44166;44136;DÓLAR IT;-14050;INVERSION;1;No;1;44165;44175;Vencido;INVERSION;No;VERDADERO;REAL
44075;44082;DÓLAR IT;-21503,56;INVERSION;1;No;1;44195;44206;Vencido;INVERSION;No;VERDADERO;REAL
44105;44118;DÓLAR IT;-21170,8;INVERSION;1;No;1;44226;44237;Vencido;INVERSION;No;VERDADERO;REAL
44136;44145;DÓLAR IT;-13590,15;INVERSION;1;No;1;44255;44286;Vencido;INVERSION;No;VERDADERO;REAL
44197;44136;DÓLAR IT;-14569,5;INVERSION;1;No;1;44286;44296;Vencido;INVERSION;No;VERDADERO;REAL
44228;44136;DÓLAR IT;-15150;INVERSION;1;No;1;44316;44326;Vencido;INVERSION;No;VERDADERO;REAL
44256;44136;DÓLAR IT;-15681,35;INVERSION;1;No;1;44346;44357;Vencido;INVERSION;No;VERDADERO;REAL
44287;44136;DÓLAR IT;-15895;INVERSION;1;No;1;44377;44387;Vencido;INVERSION;No;VERDADERO;REAL
44317;44136;DÓLAR IT;-16143;INVERSION;1;No;1;44407;44418;Vencido;INVERSION;No;VERDADERO;REAL
44136;44154;MACETAS;-910;GASTOS NO CORRIENTES;1;No;1;44136;44136;Vencido;GASTO;No;VERDADERO;REAL
44136;44153;FRUTOS SECOS;-1722;GASTOS NO CORRIENTES;1;No;1;44136;44136;Vencido;GASTO;No;VERDADERO;REAL
44136;44155;POLLERIA;-1180;GASTOS CORRIENTES;1;No;1;44136;44136;Vencido;GASTO;No;VERDADERO;REAL
44136;44156;VERDULERIA;-1007;GASTOS CORRIENTES;1;No;1;44136;44136;Vencido;GASTO;No;VERDADERO;REAL
44136;44156;MILA DE SOJA - MARIAN;-900;GASTOS CORRIENTES;1;No;1;44136;44136;Vencido;GASTO;No;VERDADERO;REAL
